AREA_NAME,YEAR,CATEGORY,POLICE_INJURED_BY_CRIMINALS,POLICE_INJURED_BY_RIOTOUS_MOBS,POLICE_INJURED_IN_ACCIDENTS,POLICE_INJURED_IN_DACOITY_OPERATIONSOTHER_RAIDS,POLICE_INJURED_IN_TERRORISTSEXTREMISTS_OPERATIONS,POLICE_INJURED_ON_BORDER_DUTIES,TOTAL_POLICEMEN_INJURED,POLICE_KILLED_BY_CRIMINALS,POLICE_KILLED_BY_RIOTOUS_MOBS,POLICE_KILLED_IN_ACCIDENTS,POLICE_KILLED_IN_DACOITY_OPERATIONSOTHER_RAIDS,POLICE_KILLED_IN_TERRORISTSEXTREMISTS_OPERATIONS,POLICE_KILLED_ON_BORDER_DUTIES,TOTAL_POLICEMEN_KILLED
BIHAR,2007, ASSISTANT SUB-INSPECTOS,0,0,1,1,1,0,3,1,0,1,0,0,0,2
CHANDIGARH,2007, ASSISTANT SUB-INSPECTOS,5,0,1,0,0,0,6,0,0,0,0,0,0,0
CHHATTISGARH,2007, ASSISTANT SUB-INSPECTOS,0,0,1,0,1,1,3,0,0,1,0,9,0,10
DADRA & NAGAR HAVELI,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2007, ASSISTANT SUB-INSPECTOS,1,0,4,0,0,0,5,0,0,2,0,0,0,2
GOA,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2007, ASSISTANT SUB-INSPECTOS,0,1,4,0,0,0,5,0,0,15,0,0,0,15
HARYANA,2007, ASSISTANT SUB-INSPECTOS,1,1,1,0,0,0,3,0,0,10,0,0,0,10
HIMACHAL PRADESH,2007, ASSISTANT SUB-INSPECTOS,0,0,1,0,0,0,1,0,0,0,0,0,0,0
JAMMU & KASHMIR,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,3,0,3,0,0,0,0,0,0,0
JHARKHAND,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,1,0,1,0,2
KARNATAKA,2007, ASSISTANT SUB-INSPECTOS,1,3,0,0,0,0,4,2,0,3,0,0,0,5
KERALA,2007, ASSISTANT SUB-INSPECTOS,8,8,0,0,1,0,17,0,0,1,0,0,0,1
LAKSHADWEEP,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2007, ASSISTANT SUB-INSPECTOS,10,1,1,1,0,0,13,0,0,2,0,0,0,2
MAHARASHTRA,2007, ASSISTANT SUB-INSPECTOS,2,20,13,3,0,0,38,0,0,11,0,0,0,11
MANIPUR,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2007, ASSISTANT SUB-INSPECTOS,1,3,0,1,0,0,5,0,0,0,0,0,0,0
PUDUCHERRY,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2007, ASSISTANT SUB-INSPECTOS,0,0,1,0,0,0,1,1,0,5,0,0,1,7
RAJASTHAN,2007, ASSISTANT SUB-INSPECTOS,7,18,2,0,0,0,27,2,0,6,0,0,0,8
SIKKIM,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2007, ASSISTANT SUB-INSPECTOS,1,0,1,0,0,0,2,0,0,0,0,0,0,0
UTTAR PRADESH,2007, ASSISTANT SUB-INSPECTOS,0,0,2,0,0,0,2,0,0,1,0,0,0,1
UTTARAKHAND,2007, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2007, ASSISTANT SUB-INSPECTOS,8,47,5,3,0,0,63,0,0,1,0,0,0,1
ANDAMAN & NICOBAR ISLANDS,2007, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2007, CONSTABLES,9,58,85,0,5,0,157,2,0,23,1,3,0,29
ARUNACHAL PRADESH,2007, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2007, CONSTABLES,4,0,2,0,0,0,6,4,0,1,0,15,0,20
BIHAR,2007, CONSTABLES,1,0,0,0,9,0,10,2,0,4,0,11,0,17
CHANDIGARH,2007, CONSTABLES,21,13,6,0,0,0,40,0,0,0,0,0,0,0
CHHATTISGARH,2007, CONSTABLES,1,1,2,0,40,1,45,0,0,3,0,51,0,54
DADRA & NAGAR HAVELI,2007, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2007, CONSTABLES,9,66,12,0,0,0,87,0,0,18,0,0,0,18
GOA,2007, CONSTABLES,3,0,0,0,0,0,3,0,0,0,0,0,0,0
GUJARAT,2007, CONSTABLES,2,12,8,5,0,0,27,0,0,24,0,0,1,25
HARYANA,2007, CONSTABLES,3,2,3,0,0,0,8,0,0,20,0,0,0,20
HIMACHAL PRADESH,2007, CONSTABLES,0,1,5,0,0,0,6,0,0,6,0,0,0,6
JAMMU & KASHMIR,2007, CONSTABLES,6,2,0,0,53,0,61,1,0,4,0,17,0,22
JHARKHAND,2007, CONSTABLES,0,4,2,0,3,0,9,0,0,3,0,3,0,6
KARNATAKA,2007, CONSTABLES,14,33,15,3,0,0,65,1,0,11,0,0,0,12
KERALA,2007, CONSTABLES,62,75,16,0,0,0,153,1,0,9,0,0,0,10
LAKSHADWEEP,2007, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2007, CONSTABLES,26,62,9,6,0,1,104,1,0,21,1,1,9,33
MAHARASHTRA,2007, CONSTABLES,42,190,86,34,24,0,376,0,0,38,1,3,0,42
MANIPUR,2007, CONSTABLES,0,0,0,0,4,0,4,0,0,0,0,0,0,0
MEGHALAYA,2007, CONSTABLES,0,0,0,0,1,0,1,0,0,0,0,0,0,0
MIZORAM,2007, CONSTABLES,0,0,0,0,0,0,0,1,0,0,0,7,0,8
NAGALAND,2007, CONSTABLES,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ODISHA,2007, CONSTABLES,6,31,0,2,0,0,39,0,0,1,0,0,0,1
PUDUCHERRY,2007, CONSTABLES,15,0,0,0,0,0,15,0,0,0,0,0,0,0
PUNJAB,2007, CONSTABLES,0,0,5,0,0,0,5,0,0,59,0,0,2,61
RAJASTHAN,2007, CONSTABLES,44,199,15,0,0,0,258,7,3,23,0,0,0,33
SIKKIM,2007, CONSTABLES,0,0,0,0,0,0,0,5,0,0,0,0,0,5
TAMIL NADU,2007, CONSTABLES,2,20,56,0,0,0,78,0,0,15,0,0,0,15
TRIPURA,2007, CONSTABLES,0,0,14,0,1,0,15,1,0,3,1,4,1,10
UTTAR PRADESH,2007, CONSTABLES,13,1,56,12,0,0,82,12,2,85,10,0,1,110
UTTARAKHAND,2007, CONSTABLES,0,0,8,0,0,0,8,1,0,4,0,0,0,5
WEST BENGAL,2007, CONSTABLES,21,272,37,8,0,0,338,0,0,7,0,0,0,7
ANDAMAN & NICOBAR ISLANDS,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2007, HEAD CONSTABLES,2,8,23,0,2,0,35,0,0,6,0,0,0,6
ARUNACHAL PRADESH,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,1,0,0,0,6,0,7
BIHAR,2007, HEAD CONSTABLES,0,0,1,0,1,0,2,1,0,0,0,2,0,3
CHANDIGARH,2007, HEAD CONSTABLES,7,2,0,0,0,0,9,0,0,0,0,0,0,0
CHHATTISGARH,2007, HEAD CONSTABLES,0,0,1,0,0,0,1,0,0,0,0,13,0,13
DADRA & NAGAR HAVELI,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2007, HEAD CONSTABLES,0,10,6,0,0,0,16,0,0,1,0,0,0,1
GOA,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2007, HEAD CONSTABLES,2,3,2,2,0,0,9,0,0,5,0,0,0,5
HARYANA,2007, HEAD CONSTABLES,3,1,2,0,0,0,6,0,0,5,0,0,0,5
HIMACHAL PRADESH,2007, HEAD CONSTABLES,0,0,1,0,0,0,1,0,0,1,0,0,0,1
JAMMU & KASHMIR,2007, HEAD CONSTABLES,1,0,0,0,5,0,6,0,0,2,0,3,0,5
JHARKHAND,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,1,0,0,0,0,1
KARNATAKA,2007, HEAD CONSTABLES,4,3,9,0,0,0,16,1,0,6,0,0,0,7
KERALA,2007, HEAD CONSTABLES,25,10,4,0,0,0,39,0,1,2,0,0,0,3
LAKSHADWEEP,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2007, HEAD CONSTABLES,16,11,5,0,0,0,32,0,0,4,0,0,0,4
MAHARASHTRA,2007, HEAD CONSTABLES,15,54,28,18,1,1,117,0,0,23,0,0,0,23
MANIPUR,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,2,0,2
NAGALAND,2007, HEAD CONSTABLES,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ODISHA,2007, HEAD CONSTABLES,3,2,0,9,0,0,14,0,0,0,0,0,0,0
PUDUCHERRY,2007, HEAD CONSTABLES,13,0,0,0,0,0,13,0,0,0,0,0,0,0
PUNJAB,2007, HEAD CONSTABLES,2,0,11,0,0,0,13,0,0,21,0,0,0,21
RAJASTHAN,2007, HEAD CONSTABLES,4,26,1,0,0,0,31,1,0,7,0,0,0,8
SIKKIM,2007, HEAD CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2007, HEAD CONSTABLES,16,4,40,0,0,0,60,0,0,25,0,0,0,25
TRIPURA,2007, HEAD CONSTABLES,1,0,2,0,0,0,3,2,0,1,0,0,0,3
UTTAR PRADESH,2007, HEAD CONSTABLES,1,0,7,0,0,0,8,2,0,11,0,0,0,13
UTTARAKHAND,2007, HEAD CONSTABLES,0,0,1,0,0,0,1,0,0,1,0,0,0,1
WEST BENGAL,2007, HEAD CONSTABLES,0,3,0,0,0,0,3,0,0,0,0,0,0,0
ANDAMAN & NICOBAR ISLANDS,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2007, INSPECTORS,0,7,3,0,0,0,10,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CHANDIGARH,2007, INSPECTORS,2,0,0,0,0,0,2,0,0,0,0,0,0,0
CHHATTISGARH,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DADRA & NAGAR HAVELI,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2007, INSPECTORS,1,4,2,0,0,0,7,0,0,0,0,0,0,0
GOA,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2007, INSPECTORS,1,5,0,0,0,0,6,0,0,1,0,0,0,1
HARYANA,2007, INSPECTORS,0,2,0,0,0,0,2,0,0,0,0,0,0,0
HIMACHAL PRADESH,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JHARKHAND,2007, INSPECTORS,0,2,1,0,0,0,3,0,0,0,0,0,0,0
KARNATAKA,2007, INSPECTORS,0,4,0,0,0,0,4,0,0,0,0,0,0,0
KERALA,2007, INSPECTORS,1,4,0,0,0,0,5,0,0,2,0,0,0,2
LAKSHADWEEP,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2007, INSPECTORS,3,5,0,0,0,0,8,0,0,0,1,0,0,1
MAHARASHTRA,2007, INSPECTORS,3,18,5,5,0,0,31,0,0,1,0,0,0,1
MANIPUR,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2007, INSPECTORS,0,6,0,1,0,0,7,0,0,0,0,0,0,0
PUDUCHERRY,2007, INSPECTORS,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PUNJAB,2007, INSPECTORS,0,0,1,0,0,0,1,0,0,0,0,0,0,0
RAJASTHAN,2007, INSPECTORS,0,13,0,0,0,0,13,0,0,1,0,0,0,1
SIKKIM,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2007, INSPECTORS,1,2,7,0,0,0,10,0,0,4,0,0,0,4
TRIPURA,2007, INSPECTORS,0,0,1,0,0,0,1,0,0,0,0,0,0,0
UTTAR PRADESH,2007, INSPECTORS,0,0,0,1,0,0,1,0,0,1,0,0,0,1
UTTARAKHAND,2007, INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2007, INSPECTORS,0,14,1,0,0,0,15,0,0,1,0,0,0,1
ANDAMAN & NICOBAR ISLANDS,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2007, GAZETTED OFFICERS,0,7,0,0,0,0,7,0,0,2,0,0,0,2
ARUNACHAL PRADESH,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,1,0,1
CHANDIGARH,2007, GAZETTED OFFICERS,2,0,0,0,0,0,2,0,0,0,0,0,0,0
CHHATTISGARH,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,2,0,2
DADRA & NAGAR HAVELI,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2007, GAZETTED OFFICERS,0,3,0,0,0,0,3,0,0,0,0,0,0,0
GOA,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2007, GAZETTED OFFICERS,6,4,0,0,0,0,10,0,0,0,0,0,0,0
HARYANA,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIMACHAL PRADESH,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2007, GAZETTED OFFICERS,1,1,0,0,1,0,3,0,0,0,0,0,0,0
JHARKHAND,2007, GAZETTED OFFICERS,0,0,1,0,0,0,1,0,0,1,0,0,0,1
KARNATAKA,2007, GAZETTED OFFICERS,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KERALA,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAKSHADWEEP,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2007, GAZETTED OFFICERS,4,4,0,0,0,0,8,0,0,0,0,0,1,1
MAHARASHTRA,2007, GAZETTED OFFICERS,2,10,1,2,0,0,15,0,0,0,0,0,0,0
MANIPUR,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MIZORAM,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAGALAND,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2007, GAZETTED OFFICERS,0,1,0,1,0,0,2,0,0,0,0,0,0,0
PUDUCHERRY,2007, GAZETTED OFFICERS,1,0,0,0,0,0,1,0,0,0,0,0,0,0
PUNJAB,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,2,0,0,0,2
RAJASTHAN,2007, GAZETTED OFFICERS,0,14,0,0,0,0,14,0,0,0,0,0,0,0
SIKKIM,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2007, GAZETTED OFFICERS,0,1,10,0,0,0,11,0,0,1,0,0,0,1
TRIPURA,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UTTAR PRADESH,2007, GAZETTED OFFICERS,0,2,0,0,0,0,2,0,0,1,0,0,0,1
UTTARAKHAND,2007, GAZETTED OFFICERS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2007, GAZETTED OFFICERS,0,17,0,0,0,0,17,0,0,0,0,0,0,0
ANDAMAN & NICOBAR ISLANDS,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANDHRA PRADESH,2007, SUB-INSPECTORS,1,11,10,0,2,0,24,0,0,1,0,0,0,1
ARUNACHAL PRADESH,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,1,0,2,0,3
BIHAR,2007, SUB-INSPECTORS,0,0,1,0,0,0,1,1,0,0,2,0,0,3
CHANDIGARH,2007, SUB-INSPECTORS,2,1,0,0,0,0,3,0,0,0,0,0,0,0
CHHATTISGARH,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DADRA & NAGAR HAVELI,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2007, SUB-INSPECTORS,2,8,1,0,0,0,11,0,0,0,0,0,0,0
GOA,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GUJARAT,2007, SUB-INSPECTORS,2,2,1,1,0,0,6,0,0,1,0,0,0,1
HARYANA,2007, SUB-INSPECTORS,1,0,1,0,0,0,2,0,0,1,0,0,0,1
HIMACHAL PRADESH,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2007, SUB-INSPECTORS,0,0,0,0,4,0,4,0,0,0,0,0,0,0
JHARKHAND,2007, SUB-INSPECTORS,0,2,1,0,0,0,3,0,0,1,0,1,0,2
KARNATAKA,2007, SUB-INSPECTORS,2,4,4,0,0,0,10,0,0,1,0,0,0,1
KERALA,2007, SUB-INSPECTORS,26,20,5,0,0,0,51,0,0,1,0,0,0,1
LAKSHADWEEP,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2007, SUB-INSPECTORS,8,5,1,0,0,0,14,0,0,0,0,0,0,0
MAHARASHTRA,2007, SUB-INSPECTORS,9,34,15,4,1,0,63,0,0,0,0,0,0,0
MANIPUR,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEGHALAYA,2007, SUB-INSPECTORS,0,0,0,0,1,0,1,0,0,0,0,0,0,0
MIZORAM,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
NAGALAND,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2007, SUB-INSPECTORS,2,8,0,1,0,0,11,0,0,1,0,0,0,1
PUDUCHERRY,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUNJAB,2007, SUB-INSPECTORS,0,0,1,0,0,0,1,0,0,3,0,0,0,3
RAJASTHAN,2007, SUB-INSPECTORS,8,16,0,0,0,0,24,1,0,0,0,0,0,1
SIKKIM,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2007, SUB-INSPECTORS,3,4,10,0,0,0,17,0,0,7,0,0,0,7
TRIPURA,2007, SUB-INSPECTORS,0,0,1,0,0,0,1,0,0,0,0,0,0,0
UTTAR PRADESH,2007, SUB-INSPECTORS,8,3,8,1,0,0,20,0,0,14,1,0,1,16
UTTARAKHAND,2007, SUB-INSPECTORS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2007, SUB-INSPECTORS,7,45,9,3,0,0,64,0,1,1,0,0,0,2
ANDAMAN & NICOBAR ISLANDS,2008, ASSISTANT SUB-INSPECTOS,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ANDHRA PRADESH,2008, ASSISTANT SUB-INSPECTOS,0,1,3,0,0,0,4,0,0,0,0,0,0,0
ARUNACHAL PRADESH,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASSAM,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIHAR,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,1,2,3
CHANDIGARH,2008, ASSISTANT SUB-INSPECTOS,1,1,0,0,0,0,2,0,0,0,0,0,0,0
CHHATTISGARH,2008, ASSISTANT SUB-INSPECTOS,1,2,0,0,4,0,7,0,0,0,0,1,0,1
DADRA & NAGAR HAVELI,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2008, ASSISTANT SUB-INSPECTOS,0,0,4,0,0,0,4,0,0,2,0,0,0,2
GOA,2008, ASSISTANT SUB-INSPECTOS,0,1,0,0,0,0,1,0,0,0,0,0,0,0
GUJARAT,2008, ASSISTANT SUB-INSPECTOS,0,3,3,0,0,0,6,0,0,17,0,0,0,17
HARYANA,2008, ASSISTANT SUB-INSPECTOS,0,2,0,0,0,0,2,0,0,3,0,0,0,3
HIMACHAL PRADESH,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JAMMU & KASHMIR,2008, ASSISTANT SUB-INSPECTOS,0,24,0,0,1,0,25,2,0,2,0,0,0,4
JHARKHAND,2008, ASSISTANT SUB-INSPECTOS,0,0,1,0,0,0,1,0,0,2,0,0,0,2
KARNATAKA,2008, ASSISTANT SUB-INSPECTOS,1,9,4,0,0,0,14,0,1,0,1,0,1,3
KERALA,2008, ASSISTANT SUB-INSPECTOS,17,17,4,1,0,0,39,0,0,1,0,0,0,1
LAKSHADWEEP,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADHYA PRADESH,2008, ASSISTANT SUB-INSPECTOS,7,5,1,0,0,0,13,0,0,1,0,0,0,1
MAHARASHTRA,2008, ASSISTANT SUB-INSPECTOS,4,20,3,5,3,1,36,1,0,5,0,2,0,8
MANIPUR,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,1,0,0,0,1
MEGHALAYA,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MIZORAM,2008, ASSISTANT SUB-INSPECTOS,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NAGALAND,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODISHA,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,2,0,2
PUDUCHERRY,2008, ASSISTANT SUB-INSPECTOS,0,0,1,0,0,0,1,0,0,0,0,0,0,0
PUNJAB,2008, ASSISTANT SUB-INSPECTOS,1,0,2,0,0,0,3,0,0,10,0,0,0,10
RAJASTHAN,2008, ASSISTANT SUB-INSPECTOS,6,9,6,0,0,0,21,0,0,6,0,0,0,6
SIKKIM,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAMIL NADU,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TRIPURA,2008, ASSISTANT SUB-INSPECTOS,0,0,1,0,0,0,1,0,0,0,0,0,0,0
UTTAR PRADESH,2008, ASSISTANT SUB-INSPECTOS,1,0,0,0,0,0,1,0,0,3,0,0,0,3
UTTARAKHAND,2008, ASSISTANT SUB-INSPECTOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WEST BENGAL,2008, ASSISTANT SUB-INSPECTOS,4,44,28,1,0,0,77,0,0,6,0,0,0,6
ANDAMAN & NICOBAR ISLANDS,2008, CONSTABLES,4,0,0,0,0,0,4,0,0,0,0,0,0,0
ANDHRA PRADESH,2008, CONSTABLES,6,6,67,0,6,0,85,0,0,23,0,1,0,24
ARUNACHAL PRADESH,2008, CONSTABLES,0,4,0,0,0,0,4,0,0,0,0,0,0,0
ASSAM,2008, CONSTABLES,1,0,0,0,0,0,1,2,0,1,0,0,0,3
BIHAR,2008, CONSTABLES,4,4,21,0,1,0,30,9,0,2,0,3,7,21
CHANDIGARH,2008, CONSTABLES,8,3,3,0,0,0,14,0,0,0,0,0,0,0
CHHATTISGARH,2008, CONSTABLES,3,12,1,0,40,0,56,0,0,1,0,27,0,28
DADRA & NAGAR HAVELI,2008, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DAMAN & DIU,2008, CONSTABLES,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DELHI,2008, CONSTABLES,17,13,26,1,0,0,57,0,0,7,0,0,0,7
GOA,2008, CONSTABLES,2,47,1,0,0,0,50,0,0,0,0,0,0,0
GUJARAT,2008, CONSTABLES,0,30,15,0,0,0,45,0,0,18,0,0,0,18
HARYANA,2008, CONSTABLES,0,10,1,0,0,1,12,0,0,24,0,0,0,24
HIMACHAL PRADESH,2008, CONSTABLES,1,0,6,0,0,0,7,0,0,0,0,0,0,0
JAMMU & KASHMIR,2008, CONSTABLES,0,412,8,1,39,1,461,2,0,3,0,16,0,21
JHARKHAND,2008, CONSTABLES,0,0,6,0,2,0,8,1,0,12,0,19,0,32
KARNATAKA,2008, CONSTABLES,10,45,20,0,0,0,75,1,0,12,0,0,0,13
